,Unnamed: 0,Combination,C1_DataVolume(MB),C1_FeatureCount,C1_Accuracy(%),C1_Latency(ms),C1_Label0,C1_Label1,C1_Label2,C1_Label3,C1_Label4,C1_Label5,C1_Label6,C1_Label7,C1_Label8,C1_Label9,C2_DataVolume(MB),C2_FeatureCount,C2_Accuracy(%),C2_Latency(ms),C2_Label0,C2_Label1,C2_Label2,C2_Label3,C2_Label4,C2_Label5,C2_Label6,C2_Label7,C2_Label8,C2_Label9,C3_DataVolume(MB),C3_FeatureCount,C3_Accuracy(%),C3_Latency(ms),C3_Label0,C3_Label1,C3_Label2,C3_Label3,C3_Label4,C3_Label5,C3_Label6,C3_Label7,C3_Label8,C3_Label9,C4_DataVolume(MB),C4_FeatureCount,C4_Accuracy(%),C4_Latency(ms),C4_Label0,C4_Label1,C4_Label2,C4_Label3,C4_Label4,C4_Label5,C4_Label6,C4_Label7,C4_Label8,C4_Label9,C5_DataVolume(MB),C5_FeatureCount,C5_Accuracy(%),C5_Latency(ms),C5_Label0,C5_Label1,C5_Label2,C5_Label3,C5_Label4,C5_Label5,C5_Label6,C5_Label7,C5_Label8,C5_Label9,Global_Accuracy(%),Global_DataVolume,Global_Latency_Sum(ms),Global_RoundTime_Max(ms),Combo_List,Old_Combination,New_Combination,Old_Length,_set,_key,normalized_combinations
582,8007,C1-C3-C6,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2795.0,784.0,93.26,2935.68,91.0,223.0,158.0,1194.0,71.0,582.0,132.0,78.0,121.0,145.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,83.46000000000001,13984.0,14746.15,2971.99,0.0,C1-C3-C6,C1-C3-C6-C18-C24,3,"frozenset({1, 3, 6, 18, 24})","(1, 3, 6, 18, 24)","1,3,6,18,24"
6153,13578,C6-C7-C9,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2800.0,784.0,94.71,2967.08,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,93.96,2924.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,84.988,13993.0,14727.11,2967.08,0.0,C6-C7-C9,C6-C7-C9-C21-C25,3,"frozenset({6, 7, 9, 21, 25})","(6, 7, 9, 21, 25)","6,7,9,21,25"
4174,11599,C3-C6-C7,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2794.0,784.0,89.29,2964.83,91.0,283.0,523.0,47.0,154.0,290.0,378.0,331.0,141.0,556.0,2800.0,784.0,94.15,2953.87,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,84.332,13987.0,14763.77,2970.94,0.0,C3-C6-C7,C3-C6-C7-C22-C23,3,"frozenset({3, 6, 7, 22, 23})","(3, 6, 7, 22, 23)","3,6,7,22,23"
6043,13468,C5-C9-C10,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2800.0,784.0,94.71,2967.08,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,93.96,2924.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,90.872,13995.0,14876.79,3085.44,0.0,C5-C9-C10,C5-C9-C10-C21-C25,3,"frozenset({5, 9, 10, 21, 25})","(5, 9, 10, 21, 25)","5,9,10,21,25"
1044,8469,C1-C4-C8,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,2800.0,784.0,93.96,2924.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,85.77799999999999,13985.0,14715.54,2971.99,0.0,C1-C4-C8,C1-C4-C8-C24-C25,3,"frozenset({1, 4, 8, 24, 25})","(1, 4, 8, 24, 25)","1,4,8,24,25"
7515,14940,C1-C8-C9-C10,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2800.0,784.0,92.95,2933.62,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,92.318,13990.0,14759.399999999998,2971.99,0.0,C1-C8-C9-C10,C1-C8-C9-C10-C17,4,"frozenset({1, 8, 9, 10, 17})","(1, 8, 9, 10, 17)","1,8,9,10,17"
8186,15611,C3-C4-C5-C10,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2800.0,784.0,92.95,2933.62,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,86.34,13989.0,14859.18,3085.44,0.0,C3-C4-C5-C10,C3-C4-C5-C10-C17,4,"frozenset({3, 4, 5, 10, 17})","(3, 4, 5, 10, 17)","3,4,5,10,17"
8289,15714,C3-C4-C8-C10,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2800.0,784.0,94.71,2967.08,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,88.40199999999999,13984.0,14760.96,2970.94,0.0,C3-C4-C8-C10,C3-C4-C8-C10-C21,4,"frozenset({3, 4, 8, 10, 21})","(3, 4, 8, 10, 21)","3,4,8,10,21"
1649,9074,C1-C6-C10,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,2800.0,784.0,93.96,2924.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,84.066,13984.0,14702.14,2971.99,0.0,C1-C6-C10,C1-C6-C10-C24-C25,3,"frozenset({1, 6, 10, 24, 25})","(1, 6, 10, 24, 25)","1,6,10,24,25"
5992,13417,C5-C8-C10,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2800.0,784.0,94.15,2953.87,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,88.14399999999999,13986.0,14866.179999999998,3085.44,0.0,C5-C8-C10,C5-C8-C10-C23-C24,3,"frozenset({5, 8, 10, 23, 24})","(5, 8, 10, 23, 24)","5,8,10,23,24"
2252,9677,C2-C3-C8,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2800.0,784.0,94.15,2953.87,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,85.738,13986.0,14760.570000000002,2970.94,0.0,C2-C3-C8,C2-C3-C8-C23-C24,3,"frozenset({2, 3, 8, 23, 24})","(2, 3, 8, 23, 24)","2,3,8,23,24"
7767,15192,C2-C4-C5-C7,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,81.244,13984.0,14845.74,3085.44,0.0,C2-C4-C5-C7,C2-C4-C5-C7-C16,4,"frozenset({2, 4, 5, 7, 16})","(2, 4, 5, 7, 16)","2,4,5,7,16"
7169,14594,C1-C4-C5-C8,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2800.0,784.0,94.15,2953.87,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,87.374,13989.0,14895.87,3085.44,0.0,C1-C4-C5-C8,C1-C4-C5-C8-C23,4,"frozenset({1, 4, 5, 8, 23})","(1, 4, 5, 8, 23)","1,4,5,8,23"
360,7785,C1-C2-C9,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,93.26,2935.68,91.0,223.0,158.0,1194.0,71.0,582.0,132.0,78.0,121.0,145.0,2794.0,784.0,89.29,2964.83,91.0,283.0,523.0,47.0,154.0,290.0,378.0,331.0,141.0,556.0,88.024,13984.0,14781.42,2971.99,0.0,C1-C2-C9,C1-C2-C9-C18-C22,3,"frozenset({1, 2, 9, 18, 22})","(1, 2, 9, 18, 22)","1,2,9,18,22"
8327,15752,C3-C5-C6-C9,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2800.0,784.0,92.71,2939.61,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,83.736,13993.0,14890.45,3085.44,0.0,C3-C5-C6-C9,C3-C5-C6-C9-C15,4,"frozenset({3, 5, 6, 9, 15})","(3, 5, 6, 9, 15)","3,5,6,9,15"
567,7992,C1-C3-C6,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,83.014,13984.0,14751.37,2971.99,0.0,C1-C3-C6,C1-C3-C6-C16-C24,3,"frozenset({1, 3, 6, 16, 24})","(1, 3, 6, 16, 24)","1,3,6,16,24"
2882,10307,C2-C5-C9,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2800.0,784.0,92.95,2933.62,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,94.71,2967.08,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,87.032,13995.0,14895.06,3085.44,0.0,C2-C5-C9,C2-C5-C9-C17-C21,3,"frozenset({2, 5, 9, 17, 21})","(2, 5, 9, 17, 21)","2,5,9,17,21"
6123,13548,C6-C7-C9,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,2800.0,784.0,93.96,2924.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,84.25200000000001,13988.0,14700.93,2961.66,0.0,C6-C7-C9,C6-C7-C9-C16-C25,3,"frozenset({6, 7, 9, 16, 25})","(6, 7, 9, 16, 25)","6,7,9,16,25"
960,8385,C1-C4-C7,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,92.95,2933.62,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,84.024,13990.0,14712.49,2971.99,0.0,C1-C4-C7,C1-C4-C7-C17-C24,3,"frozenset({1, 4, 7, 17, 24})","(1, 4, 7, 17, 24)","1,4,7,17,24"
6775,14200,C1-C2-C5-C8,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2800.0,784.0,93.96,2924.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,88.03999999999999,13990.0,14882.69,3085.44,0.0,C1-C2-C5-C8,C1-C2-C5-C8-C25,4,"frozenset({1, 2, 5, 8, 25})","(1, 2, 5, 8, 25)","1,2,5,8,25"
758,8183,C1-C3-C9,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,86.5,3195.43,143.0,364.0,12.0,119.0,511.0,471.0,17.0,580.0,169.0,409.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,87.29400000000001,13991.0,15034.76,3195.43,0.0,C1-C3-C9,C1-C3-C9-C20-C24,3,"frozenset({1, 3, 9, 20, 24})","(1, 3, 9, 20, 24)","1,3,9,20,24"
5187,12612,C4-C7-C8,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,83.336,13980.0,14701.54,2953.76,0.0,C4-C7-C8,C4-C7-C8-C16-C24,3,"frozenset({4, 7, 8, 16, 24})","(4, 7, 8, 16, 24)","4,7,8,16,24"
3396,10821,C2-C8-C9,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,86.5,3195.43,143.0,364.0,12.0,119.0,511.0,471.0,17.0,580.0,169.0,409.0,2794.0,784.0,89.29,2964.83,91.0,283.0,523.0,47.0,154.0,290.0,378.0,331.0,141.0,556.0,86.36800000000001,13979.0,15022.94,3195.43,0.0,C2-C8-C9,C2-C8-C9-C20-C22,3,"frozenset({2, 8, 9, 20, 22})","(2, 8, 9, 20, 22)","2,8,9,20,22"
8834,16259,C5-C7-C9-C10,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,88.36800000000001,13990.0,14867.7,3085.44,0.0,C5-C7-C9-C10,C5-C7-C9-C10-C16,4,"frozenset({5, 7, 9, 10, 16})","(5, 7, 9, 10, 16)","5,7,9,10,16"
2173,9598,C2-C3-C7,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,93.26,2935.68,91.0,223.0,158.0,1194.0,71.0,582.0,132.0,78.0,121.0,145.0,2795.0,784.0,86.5,3195.43,143.0,364.0,12.0,119.0,511.0,471.0,17.0,580.0,169.0,409.0,86.0,13985.0,14990.64,3195.43,0.0,C2-C3-C7,C2-C3-C7-C18-C20,3,"frozenset({2, 3, 7, 18, 20})","(2, 3, 7, 18, 20)","2,3,7,18,20"
3404,10829,C2-C8-C9,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2794.0,784.0,89.29,2964.83,91.0,283.0,523.0,47.0,154.0,290.0,378.0,331.0,141.0,556.0,2800.0,784.0,94.15,2953.87,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,87.898,13984.0,14781.38,2964.83,0.0,C2-C8-C9,C2-C8-C9-C22-C23,3,"frozenset({2, 8, 9, 22, 23})","(2, 8, 9, 22, 23)","2,8,9,22,23"
95,7520,C1-C2-C4,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2795.0,784.0,86.5,3195.43,143.0,364.0,12.0,119.0,511.0,471.0,17.0,580.0,169.0,409.0,2800.0,784.0,94.71,2967.08,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,84.27,13984.0,15012.57,3195.43,0.0,C1-C2-C4,C1-C2-C4-C20-C21,3,"frozenset({1, 2, 4, 20, 21})","(1, 2, 4, 20, 21)","1,2,4,20,21"
4091,11516,C3-C5-C10,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2800.0,784.0,92.95,2933.62,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,86.5,3195.43,143.0,364.0,12.0,119.0,511.0,471.0,17.0,580.0,169.0,409.0,89.41799999999999,13990.0,15123.8,3195.43,0.0,C3-C5-C10,C3-C5-C10-C17-C20,3,"frozenset({3, 5, 10, 17, 20})","(3, 5, 10, 17, 20)","3,5,10,17,20"
4450,11875,C3-C7-C9,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2794.0,784.0,89.29,2964.83,91.0,283.0,523.0,47.0,154.0,290.0,378.0,331.0,141.0,556.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,85.99600000000001,13990.0,14773.5,2970.94,0.0,C3-C7-C9,C3-C7-C9-C22-C24,3,"frozenset({3, 7, 9, 22, 24})","(3, 7, 9, 22, 24)","3,7,9,22,24"
4803,12228,C4-C5-C8,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,2800.0,784.0,93.96,2924.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,86.662,13984.0,14835.15,3085.44,0.0,C4-C5-C8,C4-C5-C8-C16-C25,3,"frozenset({4, 5, 8, 16, 25})","(4, 5, 8, 16, 25)","4,5,8,16,25"
6437,13862,C7-C8-C10,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2800.0,784.0,92.71,2939.61,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,93.26,2935.68,91.0,223.0,158.0,1194.0,71.0,582.0,132.0,78.0,121.0,145.0,91.358,13985.0,14708.75,2953.76,0.0,C7-C8-C10,C7-C8-C10-C15-C18,3,"frozenset({7, 8, 10, 15, 18})","(7, 8, 10, 15, 18)","7,8,10,15,18"
4480,11905,C3-C7-C10,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2800.0,784.0,92.95,2933.62,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,87.584,13991.0,14718.999999999998,2970.94,0.0,C3-C7-C10,C3-C7-C10-C17-C24,3,"frozenset({3, 7, 10, 17, 24})","(3, 7, 10, 17, 24)","3,7,10,17,24"
