,Unnamed: 0,Combination,C1_DataVolume(MB),C1_FeatureCount,C1_Accuracy(%),C1_Latency(ms),C1_Label0,C1_Label1,C1_Label2,C1_Label3,C1_Label4,C1_Label5,C1_Label6,C1_Label7,C1_Label8,C1_Label9,C2_DataVolume(MB),C2_FeatureCount,C2_Accuracy(%),C2_Latency(ms),C2_Label0,C2_Label1,C2_Label2,C2_Label3,C2_Label4,C2_Label5,C2_Label6,C2_Label7,C2_Label8,C2_Label9,C3_DataVolume(MB),C3_FeatureCount,C3_Accuracy(%),C3_Latency(ms),C3_Label0,C3_Label1,C3_Label2,C3_Label3,C3_Label4,C3_Label5,C3_Label6,C3_Label7,C3_Label8,C3_Label9,C4_DataVolume(MB),C4_FeatureCount,C4_Accuracy(%),C4_Latency(ms),C4_Label0,C4_Label1,C4_Label2,C4_Label3,C4_Label4,C4_Label5,C4_Label6,C4_Label7,C4_Label8,C4_Label9,C5_DataVolume(MB),C5_FeatureCount,C5_Accuracy(%),C5_Latency(ms),C5_Label0,C5_Label1,C5_Label2,C5_Label3,C5_Label4,C5_Label5,C5_Label6,C5_Label7,C5_Label8,C5_Label9,Global_Accuracy(%),Global_DataVolume,Global_Latency_Sum(ms),Global_RoundTime_Max(ms),Combo_List,Old_Combination,New_Combination,Old_Length,_set,_key,normalized_combinations
315,7740,C1-C2-C8,2400.0,3072.0,43.66,2556.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,11.26,2513.3,187.0,116.0,153.0,465.0,25.0,257.0,874.0,130.0,36.0,153.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2397.0,3072.0,40.11,2618.15,20.0,559.0,68.0,322.0,35.0,87.0,575.0,334.0,143.0,254.0,2400.0,3072.0,45.47,2645.19,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,34.35,11989.0,12979.93,2646.87,0.0,C1-C2-C8,C1-C2-C8-C20-C21,3,"frozenset({1, 2, 8, 20, 21})","(1, 2, 8, 20, 21)","1,2,8,20,21"
3455,10880,C2-C8-C10,2396.0,3072.0,11.26,2513.3,187.0,116.0,153.0,465.0,25.0,257.0,874.0,130.0,36.0,153.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2395.0,3072.0,28.29,2844.26,1087.0,275.0,224.0,92.0,13.0,113.0,32.0,32.0,425.0,102.0,2400.0,3072.0,45.47,2645.19,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2394.0,3072.0,36.16,2645.69,507.0,224.0,409.0,348.0,183.0,91.0,162.0,226.0,163.0,81.0,30.486,11981.0,13295.31,2844.26,0.0,C2-C8-C10,C2-C8-C10-C21-C22,3,"frozenset({2, 8, 10, 21, 22})","(2, 8, 10, 21, 22)","2,8,10,21,22"
5246,12671,C4-C7-C9,2394.0,3072.0,30.79,2748.65,5.0,1115.0,245.0,131.0,68.0,127.0,154.0,68.0,446.0,35.0,2400.0,3072.0,11.75,2583.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,41.61,2521.06,237.0,226.0,246.0,243.0,223.0,251.0,263.0,236.0,228.0,247.0,2400.0,3072.0,44.21,2904.11,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2397.0,3072.0,40.11,2618.15,20.0,559.0,68.0,322.0,35.0,87.0,575.0,334.0,143.0,254.0,33.694,11991.0,13375.39,2904.11,0.0,C4-C7-C9,C4-C7-C9-C17-C20,3,"frozenset({4, 7, 9, 17, 20})","(4, 7, 9, 17, 20)","4,7,9,17,20"
8286,15711,C3-C4-C8-C10,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2394.0,3072.0,30.79,2748.65,5.0,1115.0,245.0,131.0,68.0,127.0,154.0,68.0,446.0,35.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2395.0,3072.0,28.29,2844.26,1087.0,275.0,224.0,92.0,13.0,113.0,32.0,32.0,425.0,102.0,2395.0,3072.0,21.24,2678.05,1.0,1.0,383.0,248.0,850.0,245.0,25.0,483.0,33.0,126.0,30.288,11980.0,13495.97,2844.26,0.0,C3-C4-C8-C10,C3-C4-C8-C10-C18,4,"frozenset({3, 4, 8, 10, 18})","(3, 4, 8, 10, 18)","3,4,8,10,18"
8026,15451,C2-C5-C9-C10,2396.0,3072.0,11.26,2513.3,187.0,116.0,153.0,465.0,25.0,257.0,874.0,130.0,36.0,153.0,2400.0,3072.0,11.12,2459.37,233.0,229.0,254.0,242.0,227.0,237.0,262.0,245.0,232.0,239.0,2400.0,3072.0,41.61,2521.06,237.0,226.0,246.0,243.0,223.0,251.0,263.0,236.0,228.0,247.0,2395.0,3072.0,28.29,2844.26,1087.0,275.0,224.0,92.0,13.0,113.0,32.0,32.0,425.0,102.0,2394.0,3072.0,36.16,2645.69,507.0,224.0,409.0,348.0,183.0,91.0,162.0,226.0,163.0,81.0,25.688,11985.0,12983.68,2844.26,0.0,C2-C5-C9-C10,C2-C5-C9-C10-C22,4,"frozenset({2, 5, 9, 10, 22})","(2, 5, 9, 10, 22)","2,5,9,10,22"
3202,10627,C2-C7-C8,2396.0,3072.0,11.26,2513.3,187.0,116.0,153.0,465.0,25.0,257.0,874.0,130.0,36.0,153.0,2400.0,3072.0,11.75,2583.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2397.0,3072.0,23.52,2594.47,1.0,1.0,241.0,32.0,99.0,1.0,509.0,4.0,1503.0,6.0,2400.0,3072.0,46.09,2529.11,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,24.774,11989.0,12867.17,2646.87,0.0,C2-C7-C8,C2-C7-C8-C16-C19,3,"frozenset({2, 7, 8, 16, 19})","(2, 7, 8, 16, 19)","2,7,8,16,19"
6412,13837,C7-C8-C9,2400.0,3072.0,11.75,2583.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2400.0,3072.0,41.61,2521.06,237.0,226.0,246.0,243.0,223.0,251.0,263.0,236.0,228.0,247.0,2395.0,3072.0,21.24,2678.05,1.0,1.0,383.0,248.0,850.0,245.0,25.0,483.0,33.0,126.0,2395.0,3072.0,31.35,2583.2,329.0,230.0,831.0,114.0,212.0,281.0,214.0,19.0,140.0,25.0,27.44,11986.0,13012.600000000002,2678.05,0.0,C7-C8-C9,C7-C8-C9-C18-C24,3,"frozenset({7, 8, 9, 18, 24})","(7, 8, 9, 18, 24)","7,8,9,18,24"
1501,8926,C1-C6-C8,2400.0,3072.0,43.66,2556.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2397.0,3072.0,23.52,2594.47,1.0,1.0,241.0,32.0,99.0,1.0,509.0,4.0,1503.0,6.0,2400.0,3072.0,39.49,2595.49,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,30.576,11989.0,12943.69,2646.87,0.0,C1-C6-C8,C1-C6-C8-C16-C23,3,"frozenset({1, 6, 8, 16, 23})","(1, 6, 8, 16, 23)","1,6,8,16,23"
169,7594,C1-C2-C6,2400.0,3072.0,43.66,2556.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,11.26,2513.3,187.0,116.0,153.0,465.0,25.0,257.0,874.0,130.0,36.0,153.0,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2400.0,3072.0,41.97,2559.04,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2397.0,3072.0,40.11,2618.15,20.0,559.0,68.0,322.0,35.0,87.0,575.0,334.0,143.0,254.0,30.392,11989.0,12797.35,2618.15,0.0,C1-C2-C6,C1-C2-C6-C15-C20,3,"frozenset({1, 2, 6, 15, 20})","(1, 2, 6, 15, 20)","1,2,6,15,20"
3846,11271,C3-C4-C10,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2394.0,3072.0,30.79,2748.65,5.0,1115.0,245.0,131.0,68.0,127.0,154.0,68.0,446.0,35.0,2395.0,3072.0,28.29,2844.26,1087.0,275.0,224.0,92.0,13.0,113.0,32.0,32.0,425.0,102.0,2394.0,3072.0,36.16,2645.69,507.0,224.0,409.0,348.0,183.0,91.0,162.0,226.0,163.0,81.0,2400.0,3072.0,40.98,2916.7,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,35.218,11983.0,13733.44,2916.7,0.0,C3-C4-C10,C3-C4-C10-C22-C25,3,"frozenset({3, 4, 10, 22, 25})","(3, 4, 10, 22, 25)","3,4,10,22,25"
212,7637,C1-C2-C6,2400.0,3072.0,43.66,2556.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,11.26,2513.3,187.0,116.0,153.0,465.0,25.0,257.0,874.0,130.0,36.0,153.0,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2400.0,3072.0,45.47,2645.19,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2395.0,3072.0,31.35,2583.2,329.0,230.0,831.0,114.0,212.0,281.0,214.0,19.0,140.0,25.0,29.34,11987.0,12848.55,2645.19,0.0,C1-C2-C6,C1-C2-C6-C21-C24,3,"frozenset({1, 2, 6, 21, 24})","(1, 2, 6, 21, 24)","1,2,6,21,24"
8109,15534,C2-C7-C8-C10,2396.0,3072.0,11.26,2513.3,187.0,116.0,153.0,465.0,25.0,257.0,874.0,130.0,36.0,153.0,2400.0,3072.0,11.75,2583.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2395.0,3072.0,28.29,2844.26,1087.0,275.0,224.0,92.0,13.0,113.0,32.0,32.0,425.0,102.0,2400.0,3072.0,44.21,2904.11,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,25.352,11987.0,13491.96,2904.11,0.0,C2-C7-C8-C10,C2-C7-C8-C10-C17,4,"frozenset({2, 7, 8, 10, 17})","(2, 7, 8, 10, 17)","2,7,8,10,17"
5212,12637,C4-C7-C8,2394.0,3072.0,30.79,2748.65,5.0,1115.0,245.0,131.0,68.0,127.0,154.0,68.0,446.0,35.0,2400.0,3072.0,11.75,2583.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2397.0,3072.0,40.11,2618.15,20.0,559.0,68.0,322.0,35.0,87.0,575.0,334.0,143.0,254.0,2400.0,3072.0,39.49,2595.49,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,30.678,11987.0,13192.58,2748.65,0.0,C4-C7-C8,C4-C7-C8-C20-C23,3,"frozenset({4, 7, 8, 20, 23})","(4, 7, 8, 20, 23)","4,7,8,20,23"
5009,12434,C4-C6-C8,2394.0,3072.0,30.79,2748.65,5.0,1115.0,245.0,131.0,68.0,127.0,154.0,68.0,446.0,35.0,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2400.0,3072.0,41.97,2559.04,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2397.0,3072.0,40.11,2618.15,20.0,559.0,68.0,322.0,35.0,87.0,575.0,334.0,143.0,254.0,31.815999999999995,11983.0,13123.15,2748.65,0.0,C4-C6-C8,C4-C6-C8-C15-C20,3,"frozenset({4, 6, 8, 15, 20})","(4, 6, 8, 15, 20)","4,6,8,15,20"
4472,11897,C3-C7-C10,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,11.75,2583.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2395.0,3072.0,28.29,2844.26,1087.0,275.0,224.0,92.0,13.0,113.0,32.0,32.0,425.0,102.0,2397.0,3072.0,23.52,2594.47,1.0,1.0,241.0,32.0,99.0,1.0,509.0,4.0,1503.0,6.0,2395.0,3072.0,31.35,2583.2,329.0,230.0,831.0,114.0,212.0,281.0,214.0,19.0,140.0,25.0,26.956,11987.0,13183.489999999998,2844.26,0.0,C3-C7-C10,C3-C7-C10-C16-C24,3,"frozenset({3, 7, 10, 16, 24})","(3, 7, 10, 16, 24)","3,7,10,16,24"
582,8007,C1-C3-C6,2400.0,3072.0,43.66,2556.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2395.0,3072.0,21.24,2678.05,1.0,1.0,383.0,248.0,850.0,245.0,25.0,483.0,33.0,126.0,2395.0,3072.0,31.35,2583.2,329.0,230.0,831.0,114.0,212.0,281.0,214.0,19.0,140.0,25.0,30.216,11986.0,12946.25,2678.05,0.0,C1-C3-C6,C1-C3-C6-C18-C24,3,"frozenset({1, 3, 6, 18, 24})","(1, 3, 6, 18, 24)","1,3,6,18,24"
6153,13578,C6-C7-C9,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2400.0,3072.0,11.75,2583.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,41.61,2521.06,237.0,226.0,246.0,243.0,223.0,251.0,263.0,236.0,228.0,247.0,2400.0,3072.0,45.47,2645.19,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,40.98,2916.7,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,30.954,11996.0,13216.81,2916.7,0.0,C6-C7-C9,C6-C7-C9-C21-C25,3,"frozenset({6, 7, 9, 21, 25})","(6, 7, 9, 21, 25)","6,7,9,21,25"
4174,11599,C3-C6-C7,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2400.0,3072.0,11.75,2583.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2394.0,3072.0,36.16,2645.69,507.0,224.0,409.0,348.0,183.0,91.0,162.0,226.0,163.0,81.0,2400.0,3072.0,39.49,2595.49,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,28.446,11990.0,12953.18,2645.69,0.0,C3-C6-C7,C3-C6-C7-C22-C23,3,"frozenset({3, 6, 7, 22, 23})","(3, 6, 7, 22, 23)","3,6,7,22,23"
6043,13468,C5-C9-C10,2400.0,3072.0,11.12,2459.37,233.0,229.0,254.0,242.0,227.0,237.0,262.0,245.0,232.0,239.0,2400.0,3072.0,41.61,2521.06,237.0,226.0,246.0,243.0,223.0,251.0,263.0,236.0,228.0,247.0,2395.0,3072.0,28.29,2844.26,1087.0,275.0,224.0,92.0,13.0,113.0,32.0,32.0,425.0,102.0,2400.0,3072.0,45.47,2645.19,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,40.98,2916.7,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,33.494,11995.0,13386.580000000002,2916.7,0.0,C5-C9-C10,C5-C9-C10-C21-C25,3,"frozenset({5, 9, 10, 21, 25})","(5, 9, 10, 21, 25)","5,9,10,21,25"
1044,8469,C1-C4-C8,2400.0,3072.0,43.66,2556.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2394.0,3072.0,30.79,2748.65,5.0,1115.0,245.0,131.0,68.0,127.0,154.0,68.0,446.0,35.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2395.0,3072.0,31.35,2583.2,329.0,230.0,831.0,114.0,212.0,281.0,214.0,19.0,140.0,25.0,2400.0,3072.0,40.98,2916.7,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,35.605999999999995,11985.0,13451.84,2916.7,0.0,C1-C4-C8,C1-C4-C8-C24-C25,3,"frozenset({1, 4, 8, 24, 25})","(1, 4, 8, 24, 25)","1,4,8,24,25"
7515,14940,C1-C8-C9-C10,2400.0,3072.0,43.66,2556.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2400.0,3072.0,41.61,2521.06,237.0,226.0,246.0,243.0,223.0,251.0,263.0,236.0,228.0,247.0,2395.0,3072.0,28.29,2844.26,1087.0,275.0,224.0,92.0,13.0,113.0,32.0,32.0,425.0,102.0,2400.0,3072.0,44.21,2904.11,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,37.804,11991.0,13472.72,2904.11,0.0,C1-C8-C9-C10,C1-C8-C9-C10-C17,4,"frozenset({1, 8, 9, 10, 17})","(1, 8, 9, 10, 17)","1,8,9,10,17"
8186,15611,C3-C4-C5-C10,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2394.0,3072.0,30.79,2748.65,5.0,1115.0,245.0,131.0,68.0,127.0,154.0,68.0,446.0,35.0,2400.0,3072.0,11.12,2459.37,233.0,229.0,254.0,242.0,227.0,237.0,262.0,245.0,232.0,239.0,2395.0,3072.0,28.29,2844.26,1087.0,275.0,224.0,92.0,13.0,113.0,32.0,32.0,425.0,102.0,2400.0,3072.0,44.21,2904.11,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,30.856,11989.0,13534.53,2904.11,0.0,C3-C4-C5-C10,C3-C4-C5-C10-C17,4,"frozenset({3, 4, 5, 10, 17})","(3, 4, 5, 10, 17)","3,4,5,10,17"
8289,15714,C3-C4-C8-C10,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2394.0,3072.0,30.79,2748.65,5.0,1115.0,245.0,131.0,68.0,127.0,154.0,68.0,446.0,35.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2395.0,3072.0,28.29,2844.26,1087.0,275.0,224.0,92.0,13.0,113.0,32.0,32.0,425.0,102.0,2400.0,3072.0,45.47,2645.19,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,35.134,11985.0,13463.11,2844.26,0.0,C3-C4-C8-C10,C3-C4-C8-C10-C21,4,"frozenset({3, 4, 8, 10, 21})","(3, 4, 8, 10, 21)","3,4,8,10,21"
1649,9074,C1-C6-C10,2400.0,3072.0,43.66,2556.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2395.0,3072.0,28.29,2844.26,1087.0,275.0,224.0,92.0,13.0,113.0,32.0,32.0,425.0,102.0,2395.0,3072.0,31.35,2583.2,329.0,230.0,831.0,114.0,212.0,281.0,214.0,19.0,140.0,25.0,2400.0,3072.0,40.98,2916.7,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,31.847999999999995,11986.0,13451.02,2916.7,0.0,C1-C6-C10,C1-C6-C10-C24-C25,3,"frozenset({1, 6, 10, 24, 25})","(1, 6, 10, 24, 25)","1,6,10,24,25"
5992,13417,C5-C8-C10,2400.0,3072.0,11.12,2459.37,233.0,229.0,254.0,242.0,227.0,237.0,262.0,245.0,232.0,239.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2395.0,3072.0,28.29,2844.26,1087.0,275.0,224.0,92.0,13.0,113.0,32.0,32.0,425.0,102.0,2400.0,3072.0,39.49,2595.49,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2395.0,3072.0,31.35,2583.2,329.0,230.0,831.0,114.0,212.0,281.0,214.0,19.0,140.0,25.0,28.3,11986.0,13129.19,2844.26,0.0,C5-C8-C10,C5-C8-C10-C23-C24,3,"frozenset({5, 8, 10, 23, 24})","(5, 8, 10, 23, 24)","5,8,10,23,24"
2252,9677,C2-C3-C8,2396.0,3072.0,11.26,2513.3,187.0,116.0,153.0,465.0,25.0,257.0,874.0,130.0,36.0,153.0,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2400.0,3072.0,39.49,2595.49,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2395.0,3072.0,31.35,2583.2,329.0,230.0,831.0,114.0,212.0,281.0,214.0,19.0,140.0,25.0,30.644,11987.0,12917.0,2646.87,0.0,C2-C3-C8,C2-C3-C8-C23-C24,3,"frozenset({2, 3, 8, 23, 24})","(2, 3, 8, 23, 24)","2,3,8,23,24"
7767,15192,C2-C4-C5-C7,2396.0,3072.0,11.26,2513.3,187.0,116.0,153.0,465.0,25.0,257.0,874.0,130.0,36.0,153.0,2394.0,3072.0,30.79,2748.65,5.0,1115.0,245.0,131.0,68.0,127.0,154.0,68.0,446.0,35.0,2400.0,3072.0,11.12,2459.37,233.0,229.0,254.0,242.0,227.0,237.0,262.0,245.0,232.0,239.0,2400.0,3072.0,11.75,2583.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2397.0,3072.0,23.52,2594.47,1.0,1.0,241.0,32.0,99.0,1.0,509.0,4.0,1503.0,6.0,17.687999999999995,11987.0,12899.21,2748.65,0.0,C2-C4-C5-C7,C2-C4-C5-C7-C16,4,"frozenset({2, 4, 5, 7, 16})","(2, 4, 5, 7, 16)","2,4,5,7,16"
7169,14594,C1-C4-C5-C8,2400.0,3072.0,43.66,2556.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2394.0,3072.0,30.79,2748.65,5.0,1115.0,245.0,131.0,68.0,127.0,154.0,68.0,446.0,35.0,2400.0,3072.0,11.12,2459.37,233.0,229.0,254.0,242.0,227.0,237.0,262.0,245.0,232.0,239.0,2396.0,3072.0,31.25,2646.87,1.0,1.0,84.0,744.0,10.0,22.0,509.0,134.0,231.0,660.0,2400.0,3072.0,39.49,2595.49,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,31.262,11990.0,13006.8,2748.65,0.0,C1-C4-C5-C8,C1-C4-C5-C8-C23,4,"frozenset({1, 4, 5, 8, 23})","(1, 4, 5, 8, 23)","1,4,5,8,23"
360,7785,C1-C2-C9,2400.0,3072.0,43.66,2556.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,11.26,2513.3,187.0,116.0,153.0,465.0,25.0,257.0,874.0,130.0,36.0,153.0,2400.0,3072.0,41.61,2521.06,237.0,226.0,246.0,243.0,223.0,251.0,263.0,236.0,228.0,247.0,2395.0,3072.0,21.24,2678.05,1.0,1.0,383.0,248.0,850.0,245.0,25.0,483.0,33.0,126.0,2394.0,3072.0,36.16,2645.69,507.0,224.0,409.0,348.0,183.0,91.0,162.0,226.0,163.0,81.0,30.786,11985.0,12914.520000000002,2678.05,0.0,C1-C2-C9,C1-C2-C9-C18-C22,3,"frozenset({1, 2, 9, 18, 22})","(1, 2, 9, 18, 22)","1,2,9,18,22"
8327,15752,C3-C5-C6-C9,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,11.12,2459.37,233.0,229.0,254.0,242.0,227.0,237.0,262.0,245.0,232.0,239.0,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2400.0,3072.0,41.61,2521.06,237.0,226.0,246.0,243.0,223.0,251.0,263.0,236.0,228.0,247.0,2400.0,3072.0,41.97,2559.04,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,29.905999999999995,11996.0,12668.05,2578.14,0.0,C3-C5-C6-C9,C3-C5-C6-C9-C15,4,"frozenset({3, 5, 6, 9, 15})","(3, 5, 6, 9, 15)","3,5,6,9,15"
567,7992,C1-C3-C6,2400.0,3072.0,43.66,2556.42,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,39.87,2578.14,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2396.0,3072.0,14.96,2550.44,239.0,467.0,87.0,392.0,60.0,63.0,465.0,209.0,164.0,250.0,2397.0,3072.0,23.52,2594.47,1.0,1.0,241.0,32.0,99.0,1.0,509.0,4.0,1503.0,6.0,2395.0,3072.0,31.35,2583.2,329.0,230.0,831.0,114.0,212.0,281.0,214.0,19.0,140.0,25.0,30.672000000000004,11988.0,12862.669999999998,2594.47,0.0,C1-C3-C6,C1-C3-C6-C16-C24,3,"frozenset({1, 3, 6, 16, 24})","(1, 3, 6, 16, 24)","1,3,6,16,24"
2882,10307,C2-C5-C9,2396.0,3072.0,11.26,2513.3,187.0,116.0,153.0,465.0,25.0,257.0,874.0,130.0,36.0,153.0,2400.0,3072.0,11.12,2459.37,233.0,229.0,254.0,242.0,227.0,237.0,262.0,245.0,232.0,239.0,2400.0,3072.0,41.61,2521.06,237.0,226.0,246.0,243.0,223.0,251.0,263.0,236.0,228.0,247.0,2400.0,3072.0,44.21,2904.11,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2400.0,3072.0,45.47,2645.19,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,30.734,11996.0,13043.03,2904.11,0.0,C2-C5-C9,C2-C5-C9-C17-C21,3,"frozenset({2, 5, 9, 17, 21})","(2, 5, 9, 17, 21)","2,5,9,17,21"
